sweep_parameter,sweep_wert,variante,wiederholung,generation,beste_fitness,mittlere_fitness,stdabw_fitness,anzahl_spezies,ziel_erreicht
node_add_prob,0.1,V1,4,12,16.54113,-9.99765,5.87321,14,0
node_add_prob,0.1,V1,4,13,16.54113,-9.8657,6.16094,14,0
node_add_prob,0.1,V1,4,14,17.44113,-9.83957,6.28686,14,0
node_add_prob,0.1,V1,4,15,17.44113,-9.06803,6.94892,14,0
node_add_prob,0.1,V1,4,16,20.94113,-9.06402,6.97226,14,0
node_add_prob,0.1,V1,4,17,20.94113,-8.82934,7.30514,14,0
node_add_prob,0.1,V1,4,18,20.94113,-8.78894,7.33647,14,0
node_add_prob,0.1,V1,4,19,20.94113,-8.07811,7.66906,15,0
node_add_prob,0.1,V1,4,20,20.94113,-8.61601,7.41115,15,0
node_add_prob,0.1,V1,4,21,20.94113,-8.85501,7.59148,15,0
node_add_prob,0.1,V1,4,22,21.14113,-8.59327,7.6901,15,0
node_add_prob,0.1,V1,4,23,21.14113,-8.29825,7.7949,14,0
node_add_prob,0.1,V1,4,24,21.14113,-8.5689,7.68869,14,0
node_add_prob,0.1,V1,4,25,21.14113,-8.12036,7.96843,13,0
node_add_prob,0.1,V1,4,26,21.14113,-7.96406,7.93669,13,0
node_add_prob,0.1,V1,4,27,21.14113,-7.91487,7.95106,13,0
node_add_prob,0.1,V1,4,28,21.14113,-7.56865,8.3419,13,0
node_add_prob,0.1,V1,4,29,21.14113,-7.51257,8.33196,12,0
node_add_prob,0.1,V1,4,30,21.14113,-7.63793,8.19124,11,0
node_add_prob,0.1,V1,4,31,21.14113,-6.95749,8.51786,10,0
node_add_prob,0.1,V1,4,32,21.14113,-7.41856,8.48677,10,0
node_add_prob,0.1,V1,4,33,21.14113,-7.31552,8.47387,9,0
node_add_prob,0.1,V1,4,34,21.14113,-7.12901,8.23511,9,0
node_add_prob,0.1,V1,4,35,21.14113,-7.52927,8.49089,9,0
node_add_prob,0.1,V1,4,36,21.14113,-7.65585,8.23253,8,0
node_add_prob,0.1,V1,4,37,21.14113,-7.48283,8.40575,8,0
node_add_prob,0.1,V1,4,38,21.14113,-7.53017,8.36587,8,0
node_add_prob,0.1,V1,4,39,21.14113,-6.95078,8.29238,8,0
node_add_prob,0.1,V1,4,40,21.14113,-6.89008,8.15574,6,0
node_add_prob,0.1,V1,4,41,21.14113,-6.21548,8.38015,6,0
node_add_prob,0.1,V1,4,42,20.94113,-7.70775,7.9006,5,0
node_add_prob,0.1,V1,4,43,20.94113,-7.67727,7.53199,5,0
node_add_prob,0.1,V1,4,44,20.94113,-6.87379,7.8825,6,0
node_add_prob,0.1,V1,4,45,20.94113,-7.52671,7.44609,7,0
node_add_prob,0.1,V1,4,46,20.94113,-7.38335,7.49712,8,0
node_add_prob,0.1,V1,4,47,20.94113,-7.9477,7.15783,8,0
node_add_prob,0.1,V1,4,48,20.94113,-7.08612,7.56282,8,0
node_add_prob,0.1,V1,4,49,20.94113,-6.42602,8.06917,9,0
node_add_prob,0.1,V1,4,50,20.94113,-6.61126,8.45752,9,0
node_add_prob,0.1,V1,4,51,20.94113,-7.08344,8.12046,10,0
node_add_prob,0.1,V1,4,52,20.94113,-7.26967,8.13241,10,0
node_add_prob,0.1,V1,4,53,20.94113,-6.24163,8.75693,11,0
node_add_prob,0.1,V1,4,54,20.94113,-6.46398,8.88041,12,0
node_add_prob,0.1,V1,4,55,20.94113,-6.12894,8.92417,13,0
node_add_prob,0.1,V1,4,56,21.14113,-5.95912,9.14788,13,0
node_add_prob,0.1,V1,4,57,21.14113,-6.43038,8.92126,13,0
node_add_prob,0.1,V1,4,58,21.14113,-5.60653,9.37593,13,0
node_add_prob,0.1,V1,4,59,21.14113,-5.4796,9.42604,13,0
node_add_prob,0.1,V1,4,60,21.14113,-5.41004,9.25296,13,0
node_add_prob,0.1,V1,4,61,21.14113,-5.52766,9.46386,12,0
node_add_prob,0.1,V1,4,62,21.14113,-5.27257,9.36524,12,0
node_add_prob,0.1,V1,4,63,21.14113,-4.78267,9.3933,11,0
node_add_prob,0.1,V1,4,64,21.14113,-4.34563,9.91361,11,0
node_add_prob,0.1,V1,4,65,21.14113,-4.74777,9.60132,11,0
node_add_prob,0.1,V1,4,66,21.14113,-4.45245,9.73223,11,0
node_add_prob,0.1,V1,4,67,21.14113,-4.754,9.68716,12,0
node_add_prob,0.1,V1,4,68,21.14113,-4.49879,9.95634,12,0
node_add_prob,0.1,V1,4,69,21.14113,-4.10295,10.01501,11,0
node_add_prob,0.1,V1,4,70,21.14113,-4.06503,10.36854,12,0
node_add_prob,0.1,V1,4,71,21.14113,-4.34416,10.24766,10,0
node_add_prob,0.1,V1,4,72,21.14113,-3.42179,10.21582,9,0
node_add_prob,0.1,V1,4,73,21.14113,-4.86165,9.75529,9,0
node_add_prob,0.1,V1,4,74,21.14113,-4.40681,10.08147,8,0
node_add_prob,0.1,V1,4,75,21.14113,-3.92672,9.87244,9,0
node_add_prob,0.1,V1,4,76,21.14113,-4.41268,10.05046,9,0
node_add_prob,0.1,V1,4,77,21.14113,-3.86063,10.09642,9,0
node_add_prob,0.1,V1,4,78,21.14113,-3.95743,10.03076,9,0
node_add_prob,0.1,V1,4,79,21.14113,-4.19575,10.19714,10,0
node_add_prob,0.1,V1,4,80,21.14113,-4.69698,9.94869,10,0
node_add_prob,0.1,V1,4,81,21.14113,-3.90518,10.14164,12,0
node_add_prob,0.1,V1,4,82,21.14113,-4.89069,9.99641,13,0
node_add_prob,0.1,V1,4,83,20.94113,-4.54853,9.90573,12,0
node_add_prob,0.1,V1,4,84,20.94113,-4.28195,10.27766,14,0
node_add_prob,0.1,V1,4,85,20.94113,-3.96437,10.36858,13,0
node_add_prob,0.1,V1,4,86,20.94113,-4.24582,10.40629,15,0
node_add_prob,0.1,V1,4,87,20.94113,-5.62365,9.91635,16,0
node_add_prob,0.1,V1,4,88,20.94113,-4.84116,10.21824,16,0
node_add_prob,0.1,V1,4,89,20.94113,-4.11406,10.3754,15,0
node_add_prob,0.1,V1,4,90,20.94113,-3.98334,10.23138,16,0
node_add_prob,0.1,V1,4,91,20.94113,-3.80879,10.24086,15,0
node_add_prob,0.1,V1,4,92,20.94113,-3.75182,10.45597,18,0
node_add_prob,0.1,V1,4,93,20.94113,-3.00453,10.46708,20,0
node_add_prob,0.1,V1,4,94,20.94113,-3.24692,10.60576,21,0
node_add_prob,0.1,V1,4,95,20.94113,-3.13896,10.89486,21,0
node_add_prob,0.1,V1,4,96,20.94113,-3.42756,11.0835,25,0
node_add_prob,0.1,V1,4,97,20.94113,-3.45684,10.75911,26,0
node_add_prob,0.1,V1,4,98,20.94113,-3.34463,10.91181,24,0
node_add_prob,0.1,V1,4,99,20.94113,-3.14154,10.91807,25,0
node_add_prob,0.1,V1,5,0,7.74113,-15.01455,1.46829,13,0
node_add_prob,0.1,V1,5,1,7.74113,-13.9267,2.26633,13,0
node_add_prob,0.1,V1,5,2,9.94113,-13.02453,3.38933,13,0
node_add_prob,0.1,V1,5,3,43.94113,-12.14406,4.66737,13,1
node_add_prob,0.1,V1,6,0,1.67316,-13.81401,2.8243,16,0
node_add_prob,0.1,V1,6,1,1.67316,-11.07569,3.71476,16,0
node_add_prob,0.1,V1,6,2,4.5623,-10.05048,3.79945,16,0
node_add_prob,0.1,V1,6,3,4.5623,-9.72728,3.82233,16,0
node_add_prob,0.1,V1,6,4,15.838,-9.59011,3.94651,16,0
node_add_prob,0.1,V1,6,5,15.838,-9.49254,4.23375,16,0
node_add_prob,0.1,V1,6,6,15.838,-8.93879,4.56834,16,0
node_add_prob,0.1,V1,6,7,19.03557,-9.35917,4.77438,16,0
node_add_prob,0.1,V1,6,8,19.03557,-8.90967,5.11544,16,0
node_add_prob,0.1,V1,6,9,19.03557,-8.92008,5.50711,16,0
node_add_prob,0.1,V1,6,10,19.03557,-8.18265,5.74602,16,0
node_add_prob,0.1,V1,6,11,19.03557,-8.09131,5.91542,16,0
node_add_prob,0.1,V1,6,12,19.03557,-7.80099,6.19561,16,0
node_add_prob,0.1,V1,6,13,19.03557,-7.80144,6.34385,16,0
node_add_prob,0.1,V1,6,14,19.13557,-7.42256,6.70358,16,0
node_add_prob,0.1,V1,6,15,19.13557,-7.03257,7.09998,16,0
node_add_prob,0.1,V1,6,16,19.13557,-7.04022,6.95064,16,0
node_add_prob,0.1,V1,6,17,19.33557,-6.7403,7.15152,16,0
node_add_prob,0.1,V1,6,18,19.33557,-7.16524,6.93437,17,0
node_add_prob,0.1,V1,6,19,19.33557,-6.58576,7.09547,17,0
node_add_prob,0.1,V1,6,20,19.53557,-6.92213,6.80861,15,0
node_add_prob,0.1,V1,6,21,19.53557,-7.11469,7.22948,17,0
node_add_prob,0.1,V1,6,22,19.63557,-6.69607,7.14305,17,0
node_add_prob,0.1,V1,6,23,19.63557,-6.69501,7.06943,16,0
node_add_prob,0.1,V1,6,24,19.63557,-6.32589,7.47032,17,0
node_add_prob,0.1,V1,6,25,19.73557,-5.53865,7.92835,18,0
node_add_prob,0.1,V1,6,26,19.73557,-5.66936,8.07993,18,0
node_add_prob,0.1,V1,6,27,19.73557,-5.35259,8.10866,18,0
node_add_prob,0.1,V1,6,28,19.73557,-4.67995,8.33054,17,0
node_add_prob,0.1,V1,6,29,19.73557,-5.01406,8.3442,18,0
node_add_prob,0.1,V1,6,30,19.73557,-4.88263,8.44154,17,0
node_add_prob,0.1,V1,6,31,19.73557,-4.96088,8.25286,16,0
node_add_prob,0.1,V1,6,32,19.73557,-4.65483,8.65655,16,0
node_add_prob,0.1,V1,6,33,19.73557,-4.16752,8.66076,16,0
node_add_prob,0.1,V1,6,34,19.73557,-4.57988,8.36135,16,0
node_add_prob,0.1,V1,6,35,19.73557,-4.69794,8.53721,16,0
node_add_prob,0.1,V1,6,36,19.73557,-5.04552,8.50068,15,0
node_add_prob,0.1,V1,6,37,19.73557,-4.75894,8.63972,15,0
node_add_prob,0.1,V1,6,38,19.73557,-5.36937,8.52421,15,0
node_add_prob,0.1,V1,6,39,19.73557,-5.60129,8.69976,16,0
node_add_prob,0.1,V1,6,40,19.73557,-5.66056,8.70815,16,0
node_add_prob,0.1,V1,6,41,19.63557,-5.63507,8.46919,15,0
node_add_prob,0.1,V1,6,42,19.63557,-5.50562,8.61452,16,0
node_add_prob,0.1,V1,6,43,19.63557,-5.79076,8.7996,16,0
node_add_prob,0.1,V1,6,44,19.63557,-5.3637,9.01827,17,0
node_add_prob,0.1,V1,6,45,19.63557,-4.87771,9.37025,16,0
node_add_prob,0.1,V1,6,46,19.63557,-4.82022,9.12855,16,0
node_add_prob,0.1,V1,6,47,19.63557,-4.35848,9.74893,16,0
node_add_prob,0.1,V1,6,48,19.63557,-4.06242,10.0948,16,0
node_add_prob,0.1,V1,6,49,19.63557,-3.69037,10.46738,17,0
node_add_prob,0.1,V1,6,50,19.63557,-3.10385,10.47547,17,0
node_add_prob,0.1,V1,6,51,43.94113,-3.22803,10.7145,17,1
node_add_prob,0.1,V1,7,0,-9.28422,-15.05477,1.11755,13,0
node_add_prob,0.1,V1,7,1,-3.0806,-13.86434,1.68752,13,0
node_add_prob,0.1,V1,7,2,0.54214,-13.33375,2.05146,13,0
node_add_prob,0.1,V1,7,3,11.01098,-13.05843,2.54707,13,0
node_add_prob,0.1,V1,7,4,11.01098,-12.84492,2.96587,13,0
node_add_prob,0.1,V1,7,5,11.01098,-12.21205,3.61893,13,0
node_add_prob,0.1,V1,7,6,11.01098,-11.77396,4.15236,13,0
node_add_prob,0.1,V1,7,7,12.99125,-11.88297,4.28031,13,0
node_add_prob,0.1,V1,7,8,12.99125,-11.46089,4.49066,13,0
node_add_prob,0.1,V1,7,9,12.99125,-11.28594,4.86268,13,0
node_add_prob,0.1,V1,7,10,13.24113,-10.60929,5.30704,13,0
node_add_prob,0.1,V1,7,11,15.44113,-9.71694,5.68682,13,0
node_add_prob,0.1,V1,7,12,15.44113,-9.66358,5.8397,13,0
node_add_prob,0.1,V1,7,13,15.44113,-9.74785,5.99745,13,0
node_add_prob,0.1,V1,7,14,15.44113,-9.10232,6.03374,13,0
node_add_prob,0.1,V1,7,15,15.44113,-8.87329,6.30561,13,0
node_add_prob,0.1,V1,7,16,15.44113,-8.80413,6.41391,13,0
node_add_prob,0.1,V1,7,17,15.44113,-8.61396,6.77066,13,0
node_add_prob,0.1,V1,7,18,15.44113,-8.70692,6.78843,13,0
node_add_prob,0.1,V1,7,19,15.44113,-7.89343,7.00751,13,0
node_add_prob,0.1,V1,7,20,15.44113,-8.44388,6.98038,13,0
node_add_prob,0.1,V1,7,21,15.44113,-7.9917,6.95756,13,0
node_add_prob,0.1,V1,7,22,15.44113,-8.54685,6.88057,13,0
node_add_prob,0.1,V1,7,23,19.84113,-8.06421,6.97764,12,0
node_add_prob,0.1,V1,7,24,19.84113,-8.20367,7.12923,12,0
node_add_prob,0.1,V1,7,25,19.84113,-8.25951,7.19467,11,0
node_add_prob,0.1,V1,7,26,19.84113,-7.9875,7.07986,10,0
node_add_prob,0.1,V1,7,27,19.84113,-8.00511,7.20512,8,0
node_add_prob,0.1,V1,7,28,19.84113,-7.68113,7.28271,7,0
node_add_prob,0.1,V1,7,29,19.84113,-7.90261,7.37173,8,0
node_add_prob,0.1,V1,7,30,19.84113,-7.26221,7.64301,8,0
node_add_prob,0.1,V1,7,31,19.84113,-7.23875,8.11998,7,0
node_add_prob,0.1,V1,7,32,19.84113,-6.67323,8.39039,7,0
node_add_prob,0.1,V1,7,33,19.84113,-7.10011,8.64591,7,0
node_add_prob,0.1,V1,7,34,19.84113,-7.25648,8.4431,6,0
node_add_prob,0.1,V1,7,35,19.84113,-6.96861,8.73211,7,0
node_add_prob,0.1,V1,7,36,19.84113,-6.98712,8.553,6,0
node_add_prob,0.1,V1,7,37,19.84113,-7.98062,8.18405,6,0
node_add_prob,0.1,V1,7,38,19.84113,-7.89133,8.22099,7,0
node_add_prob,0.1,V1,7,39,19.84113,-7.23301,8.12109,6,0
node_add_prob,0.1,V1,7,40,19.84113,-7.14401,8.79645,6,0
node_add_prob,0.1,V1,7,41,19.84113,-7.10186,8.63286,8,0
node_add_prob,0.1,V1,7,42,19.84113,-7.23764,8.7113,8,0
node_add_prob,0.1,V1,7,43,19.84113,-7.25676,8.98197,10,0
node_add_prob,0.1,V1,7,44,19.84113,-6.33714,8.94848,10,0
node_add_prob,0.1,V1,7,45,19.84113,-6.00255,8.84128,10,0
node_add_prob,0.1,V1,7,46,19.84113,-7.06941,8.67985,9,0
node_add_prob,0.1,V1,7,47,19.84113,-6.43163,8.49144,10,0
node_add_prob,0.1,V1,7,48,19.84113,-6.07335,8.94131,11,0
node_add_prob,0.1,V1,7,49,19.84113,-5.26668,9.77136,11,0
node_add_prob,0.1,V1,7,50,19.84113,-4.8793,10.35301,11,0
node_add_prob,0.1,V1,7,51,19.84113,-4.03264,10.66898,11,0
node_add_prob,0.1,V1,7,52,19.84113,-4.30736,11.17272,12,0
node_add_prob,0.1,V1,7,53,19.84113,-3.59664,11.40046,12,0
node_add_prob,0.1,V1,7,54,19.84113,-3.14738,11.92458,11,0
node_add_prob,0.1,V1,7,55,19.84113,-4.03912,11.93978,11,0
node_add_prob,0.1,V1,7,56,19.84113,-3.86771,11.79491,11,0
node_add_prob,0.1,V1,7,57,19.84113,-3.54146,11.5364,10,0
node_add_prob,0.1,V1,7,58,19.84113,-4.13033,11.36115,10,0
node_add_prob,0.1,V1,7,59,19.84113,-4.50413,11.45919,11,0
node_add_prob,0.1,V1,7,60,19.84113,-3.40556,11.73056,10,0
node_add_prob,0.1,V1,7,61,19.84113,-3.76947,11.43721,12,0
node_add_prob,0.1,V1,7,62,19.84113,-3.61611,11.39321,12,0
node_add_prob,0.1,V1,7,63,19.84113,-3.36445,12.00002,13,0
node_add_prob,0.1,V1,7,64,19.84113,-3.83752,11.65294,14,0
node_add_prob,0.1,V1,7,65,19.84113,-2.80577,11.75799,13,0
node_add_prob,0.1,V1,7,66,19.84113,-3.21737,12.17567,15,0
node_add_prob,0.1,V1,7,67,19.84113,-3.67873,12.05941,17,0
node_add_prob,0.1,V1,7,68,19.84113,-3.89603,11.65415,16,0
node_add_prob,0.1,V1,7,69,17.45596,-3.53419,11.85959,16,0
node_add_prob,0.1,V1,7,70,19.84113,-2.89046,12.39119,15,0
node_add_prob,0.1,V1,7,71,19.84113,-2.62251,12.40879,16,0
node_add_prob,0.1,V1,7,72,19.84113,-3.24903,12.46484,18,0
node_add_prob,0.1,V1,7,73,19.84113,-2.06166,13.05866,18,0
node_add_prob,0.1,V1,7,74,19.84113,-2.11919,12.83284,20,0
node_add_prob,0.1,V1,7,75,19.84113,-2.41486,12.72916,22,0
node_add_prob,0.1,V1,7,76,19.84113,-2.11943,12.93694,22,0
node_add_prob,0.1,V1,7,77,19.84113,-1.87159,13.12768,22,0
node_add_prob,0.1,V1,7,78,19.84113,-2.18356,12.86091,21,0
node_add_prob,0.1,V1,7,79,19.84113,-2.15294,12.91736,20,0
node_add_prob,0.1,V1,7,80,19.84113,-1.43251,12.99429,19,0
node_add_prob,0.1,V1,7,81,19.84113,-2.00325,13.02073,20,0
node_add_prob,0.1,V1,7,82,19.84113,-1.799,13.16331,20,0
node_add_prob,0.1,V1,7,83,19.84113,-1.44707,13.25223,20,0
node_add_prob,0.1,V1,7,84,19.84113,-2.18569,13.0666,18,0
node_add_prob,0.1,V1,7,85,19.84113,-2.20827,13.12378,18,0
node_add_prob,0.1,V1,7,86,19.84113,-1.95274,12.8864,18,0
node_add_prob,0.1,V1,7,87,19.84113,-1.13139,13.27344,18,0
node_add_prob,0.1,V1,7,88,19.84113,-1.76101,13.08054,17,0
node_add_prob,0.1,V1,7,89,19.84113,-1.54104,13.14095,17,0
node_add_prob,0.1,V1,7,90,19.84113,-1.86572,12.99513,17,0
node_add_prob,0.1,V1,7,91,19.84113,-2.00751,12.8994,16,0
node_add_prob,0.1,V1,7,92,19.84113,-1.42898,13.15948,16,0
node_add_prob,0.1,V1,7,93,19.84113,-1.94715,12.91615,15,0
node_add_prob,0.1,V1,7,94,19.84113,-1.94955,13.25216,12,0
node_add_prob,0.1,V1,7,95,19.84113,-2.20084,13.04607,12,0
node_add_prob,0.1,V1,7,96,19.84113,-2.59166,13.04171,12,0
node_add_prob,0.1,V1,7,97,19.84113,-1.96772,12.84873,13,0
node_add_prob,0.1,V1,7,98,19.84113,-2.0525,13.21153,13,0
node_add_prob,0.1,V1,7,99,19.84113,-2.72018,12.93256,13,0
node_add_prob,0.1,V1,8,0,-4.14206,-14.58685,2.17398,15,0
node_add_prob,0.1,V1,8,1,-3.0806,-12.19826,2.93547,15,0
node_add_prob,0.1,V1,8,2,-1.98159,-11.74588,2.9302,15,0
node_add_prob,0.1,V1,8,3,8.84113,-11.78165,3.08389,15,0
node_add_prob,0.1,V1,8,4,8.84113,-11.51893,3.08266,15,0
node_add_prob,0.1,V1,8,5,10.99953,-11.36098,3.19146,15,0
node_add_prob,0.1,V1,8,6,10.99953,-11.36633,3.25477,15,0
node_add_prob,0.1,V1,8,7,10.99953,-11.21473,3.2645,15,0
node_add_prob,0.1,V1,8,8,10.99953,-11.20216,3.45278,15,0
node_add_prob,0.1,V1,8,9,13.44113,-11.26169,3.60928,15,0
node_add_prob,0.1,V1,8,10,13.44113,-11.18642,3.84477,15,0
node_add_prob,0.1,V1,8,11,13.44113,-11.19901,3.94433,15,0
node_add_prob,0.1,V1,8,12,13.44113,-10.7968,4.12848,15,0
node_add_prob,0.1,V1,8,13,13.44113,-11.22723,4.39391,15,0
node_add_prob,0.1,V1,8,14,13.44113,-10.55273,4.48935,15,0
node_add_prob,0.1,V1,8,15,13.44113,-10.58282,4.85738,15,0
node_add_prob,0.1,V1,8,16,19.57885,-10.00829,5.23355,15,0
node_add_prob,0.1,V1,8,17,19.57885,-9.4808,6.21041,17,0
node_add_prob,0.1,V1,8,18,19.57885,-8.78788,7.26011,17,0
node_add_prob,0.1,V1,8,19,19.57885,-8.20012,8.01364,17,0
node_add_prob,0.1,V1,8,20,19.57885,-7.78564,8.19778,17,0
node_add_prob,0.1,V1,8,21,19.57885,-7.09874,8.72888,16,0
node_add_prob,0.1,V1,8,22,19.57885,-6.61295,9.38464,17,0
node_add_prob,0.1,V1,8,23,19.57885,-6.21478,9.70231,17,0
node_add_prob,0.1,V1,8,24,21.94113,-6.08481,10.18118,16,0
node_add_prob,0.1,V1,8,25,21.94113,-5.74022,10.33076,15,0
node_add_prob,0.1,V1,8,26,21.94113,-4.26624,10.73592,15,0
node_add_prob,0.1,V1,8,27,21.94113,-4.26504,10.90686,14,0
node_add_prob,0.1,V1,8,28,21.94113,-4.25859,10.84567,14,0
node_add_prob,0.1,V1,8,29,21.94113,-3.00716,11.1057,14,0
node_add_prob,0.1,V1,8,30,21.94113,-4.41692,11.16611,14,0
node_add_prob,0.1,V1,8,31,21.94113,-3.69365,11.0471,16,0
node_add_prob,0.1,V1,8,32,21.94113,-3.35513,11.25837,14,0
node_add_prob,0.1,V1,8,33,21.94113,-3.33995,11.28993,14,0
node_add_prob,0.1,V1,8,34,21.94113,-2.82131,11.33166,13,0
node_add_prob,0.1,V1,8,35,21.94113,-3.13558,11.59967,12,0
node_add_prob,0.1,V1,8,36,22.14113,-2.79389,11.89725,12,0
node_add_prob,0.1,V1,8,37,22.14113,-2.84819,11.76616,12,0
node_add_prob,0.1,V1,8,38,22.14113,-1.95156,11.88627,13,0
node_add_prob,0.1,V1,8,39,22.24113,-3.20504,11.88057,12,0
node_add_prob,0.1,V1,8,40,22.24113,-2.20298,11.59751,12,0
node_add_prob,0.1,V1,8,41,22.24113,-2.2738,11.69834,11,0
node_add_prob,0.1,V1,8,42,22.24113,-2.05266,11.66468,12,0
node_add_prob,0.1,V1,8,43,22.24113,-1.27664,11.65935,12,0
node_add_prob,0.1,V1,8,44,22.24113,-2.0169,11.81621,12,0
node_add_prob,0.1,V1,8,45,22.24113,-1.54711,11.66717,11,0
node_add_prob,0.1,V1,8,46,22.34113,-1.83671,11.73955,10,0
node_add_prob,0.1,V1,8,47,22.34113,-1.58273,11.79973,10,0
node_add_prob,0.1,V1,8,48,22.34113,-1.45521,11.6012,12,0
node_add_prob,0.1,V1,8,49,22.34113,-1.9343,11.91481,11,0
node_add_prob,0.1,V1,8,50,22.34113,-2.1963,11.92062,12,0
node_add_prob,0.1,V1,8,51,22.34113,-1.43772,11.82239,16,0
node_add_prob,0.1,V1,8,52,22.34113,-1.64387,12.03082,17,0
node_add_prob,0.1,V1,8,53,22.34113,-1.54719,11.72357,17,0
node_add_prob,0.1,V1,8,54,22.34113,-1.39832,11.96421,16,0
node_add_prob,0.1,V1,8,55,22.34113,-1.18014,12.13018,18,0
node_add_prob,0.1,V1,8,56,43.94113,-0.64218,12.24025,18,1
node_add_prob,0.1,V1,9,0,-5.23875,-13.92328,2.73609,13,0
node_add_prob,0.1,V1,9,1,0.34505,-11.08105,3.74347,13,0
node_add_prob,0.1,V1,9,2,1.76746,-10.03285,3.72959,13,0
node_add_prob,0.1,V1,9,3,3.84113,-9.73876,3.64659,13,0
node_add_prob,0.1,V1,9,4,3.84113,-9.42253,3.59429,14,0
node_add_prob,0.1,V1,9,5,5.77679,-9.25116,3.73223,14,0
node_add_prob,0.1,V1,9,6,43.94113,-9.02177,4.83771,14,1
node_add_prob,0.5,V1,0,0,-5.59773,-14.33313,1.55878,14,0
node_add_prob,0.5,V1,0,1,-5.59773,-13.0444,1.65949,14,0
node_add_prob,0.5,V1,0,2,-5.59773,-12.80035,1.58467,14,0
node_add_prob,0.5,V1,0,3,-5.59773,-12.64604,1.56162,14,0
node_add_prob,0.5,V1,0,4,-5.59773,-12.65952,1.58994,14,0
node_add_prob,0.5,V1,0,5,-5.59773,-12.56504,1.66994,14,0
node_add_prob,0.5,V1,0,6,-5.39773,-12.53325,1.71746,14,0
node_add_prob,0.5,V1,0,7,-5.39773,-12.49776,1.70822,14,0
node_add_prob,0.5,V1,0,8,-5.35887,-12.39269,1.78734,14,0
node_add_prob,0.5,V1,0,9,-5.35887,-12.45111,1.82904,16,0
node_add_prob,0.5,V1,0,10,-5.35887,-12.39868,1.90271,16,0
node_add_prob,0.5,V1,0,11,-5.35887,-12.26176,1.97334,17,0
node_add_prob,0.5,V1,0,12,-5.35887,-12.17755,2.00118,17,0
node_add_prob,0.5,V1,0,13,-5.35887,-12.31303,2.02634,18,0
node_add_prob,0.5,V1,0,14,-5.35887,-12.19175,1.94196,19,0
node_add_prob,0.5,V1,0,15,-5.35887,-12.1186,2.01636,19,0
node_add_prob,0.5,V1,0,16,-5.35887,-12.05511,2.01189,19,0
node_add_prob,0.5,V1,0,17,-5.35887,-11.93638,2.01103,19,0
node_add_prob,0.5,V1,0,18,-5.35887,-12.04963,1.94065,18,0
node_add_prob,0.5,V1,0,19,-5.35887,-12.08031,2.12294,18,0
node_add_prob,0.5,V1,0,20,-5.35887,-12.04596,1.98588,18,0
node_add_prob,0.5,V1,0,21,-5.35887,-12.18885,2.05057,18,0
node_add_prob,0.5,V1,0,22,-5.35887,-12.14663,1.99032,17,0
node_add_prob,0.5,V1,0,23,-5.35887,-12.08539,1.95276,18,0
node_add_prob,0.5,V1,0,24,-5.35887,-12.08791,1.94845,17,0
node_add_prob,0.5,V1,0,25,1.0256,-12.03667,2.00684,16,0
node_add_prob,0.5,V1,0,26,1.0256,-11.97088,1.9688,13,0
node_add_prob,0.5,V1,0,27,1.0256,-11.97669,2.04581,12,0
node_add_prob,0.5,V1,0,28,1.0256,-11.92817,2.05813,12,0
node_add_prob,0.5,V1,0,29,14.04113,-11.89947,2.23254,10,0
node_add_prob,0.5,V1,0,30,14.04113,-11.8147,2.22562,10,0
node_add_prob,0.5,V1,0,31,14.04113,-11.6906,2.47772,11,0
node_add_prob,0.5,V1,0,32,14.04113,-11.73801,2.38152,11,0
node_add_prob,0.5,V1,0,33,14.04113,-11.96426,2.3635,10,0
node_add_prob,0.5,V1,0,34,14.04113,-11.8857,2.17904,9,0
node_add_prob,0.5,V1,0,35,14.04113,-11.77106,2.66712,12,0
node_add_prob,0.5,V1,0,36,14.04113,-11.68247,2.88852,14,0
node_add_prob,0.5,V1,0,37,14.04113,-11.64127,3.17204,14,0
node_add_prob,0.5,V1,0,38,14.04113,-11.55344,3.38971,13,0
node_add_prob,0.5,V1,0,39,14.04113,-11.53596,3.15884,13,0
node_add_prob,0.5,V1,0,40,14.04113,-11.85457,3.00916,12,0
node_add_prob,0.5,V1,0,41,14.04113,-11.67133,2.92057,11,0
node_add_prob,0.5,V1,0,42,14.04113,-11.60482,3.33942,12,0
node_add_prob,0.5,V1,0,43,14.04113,-11.46766,3.7612,14,0
node_add_prob,0.5,V1,0,44,14.04113,-11.51213,3.82103,14,0
node_add_prob,0.5,V1,0,45,14.04113,-11.88516,2.14366,14,0
node_add_prob,0.5,V1,0,46,14.04113,-11.75394,2.69296,15,0
node_add_prob,0.5,V1,0,47,14.04113,-11.71818,3.07449,18,0
node_add_prob,0.5,V1,0,48,14.04113,-11.7042,3.07424,19,0
node_add_prob,0.5,V1,0,49,14.28574,-11.43257,3.65688,21,0
node_add_prob,0.5,V1,0,50,14.28574,-11.46645,3.83619,21,0
node_add_prob,0.5,V1,0,51,14.28574,-11.52494,3.5187,22,0
node_add_prob,0.5,V1,0,52,14.28574,-11.44538,3.53632,20,0
node_add_prob,0.5,V1,0,53,14.28574,-11.41856,3.79765,19,0
node_add_prob,0.5,V1,0,54,14.28574,-11.56924,3.3262,19,0
node_add_prob,0.5,V1,0,55,14.28574,-11.55832,3.51005,18,0
node_add_prob,0.5,V1,0,56,14.28574,-11.32984,4.18292,17,0
